Date,Temperature,Humidity,Prec,Pressure,WindSpeed
2023-01-30 00:00:00+00:00,2.1,1.8,1.0,1029.2,19.6
2023-01-31 00:00:00+00:00,3.3,3.2,0.0,1028.5,8.9
2023-02-01 00:00:00+00:00,5.0,2.6,1.0,1022.5,2.9
2023-02-02 00:00:00+00:00,7.6,3.1,1.0,1019.9,4.8
2023-02-03 00:00:00+00:00,6.0,3.6,1.0,1019.9,6.4
2023-02-04 00:00:00+00:00,9.3,7.7,1.0,1018.3,21.7
2023-02-05 00:00:00+00:00,9.2,8.5,1.0,1010.6,5.6
2023-02-06 00:00:00+00:00,8.1,7.9,1.0,1019.3,11.0
2023-02-07 00:00:00+00:00,8.9,6.7,1.0,1031.8,14.8
2023-02-08 00:00:00+00:00,8.6,8.0,1.0,1026.4,10.7
2023-02-09 00:00:00+00:00,9.7,6.0,0.0,1032.0,4.9
2023-02-10 00:00:00+00:00,11.7,6.7,0.0,1019.8,5.6
2023-02-11 00:00:00+00:00,11.4,7.5,1.0,1021.0,10.3
2023-02-12 00:00:00+00:00,9.7,6.4,0.0,1023.5,10.6
2023-02-13 00:00:00+00:00,10.8,6.6,0.0,1021.5,6.7
2023-02-14 00:00:00+00:00,5.6,5.9,1.0,1016.3,19.7
2023-02-15 00:00:00+00:00,5.8,4.2,3.0,1024.1,7.8
2023-02-16 00:00:00+00:00,5.6,4.7,0.0,1027.1,4.0
2023-02-17 00:00:00+00:00,6.9,5.3,1.0,1022.7,1.6
2023-02-18 00:00:00+00:00,10.7,5.9,0.0,1024.2,2.4
2023-02-19 00:00:00+00:00,7.9,6.7,0.0,1023.1,9.8
2023-02-20 00:00:00+00:00,9.7,6.6,1.0,1027.7,2.9
2023-02-21 00:00:00+00:00,10.1,7.5,1.0,1022.7,16.1
2023-02-22 00:00:00+00:00,5.8,5.0,1.0,1004.8,16.0
2023-02-23 00:00:00+00:00,3.3,5.4,2.0,1000.5,18.5
2023-02-24 00:00:00+00:00,2.4,2.5,3.0,1004.5,15.4
2023-02-25 00:00:00+00:00,2.5,3.2,0.0,1016.3,17.1
2023-02-26 00:00:00+00:00,5.3,3.9,0.0,1009.0,2.5
2023-02-27 00:00:00+00:00,4.9,5.3,1.0,1009.8,13.0
2023-02-28 00:00:00+00:00,5.7,5.5,1.0,996.0,15.2
2023-03-01 00:00:00+00:00,3.3,5.2,3.0,1002.7,6.1
2023-03-02 00:00:00+00:00,8.0,3.8,2.0,1021.6,5.3
2023-03-03 00:00:00+00:00,7.2,5.8,2.0,1019.7,10.2
2023-03-04 00:00:00+00:00,5.7,5.5,2.0,1013.6,18.7
2023-03-05 00:00:00+00:00,5.1,5.6,1.0,1000.3,15.1
2023-03-06 00:00:00+00:00,4.8,5.9,3.0,1009.9,13.8
2023-03-07 00:00:00+00:00,7.7,5.3,1.0,1016.4,9.3
2023-03-08 00:00:00+00:00,6.1,5.6,1.0,1015.3,15.4
2023-03-09 00:00:00+00:00,6.6,5.0,3.0,1015.5,17.3
2023-03-10 00:00:00+00:00,6.3,7.4,1.0,1001.1,8.2
2023-03-11 00:00:00+00:00,7.5,6.5,2.0,1006.7,17.2
2023-03-12 00:00:00+00:00,10.4,5.9,1.0,1013.3,8.4
2023-03-13 00:00:00+00:00,13.3,8.4,1.0,1007.9,17.6
2023-03-14 00:00:00+00:00,6.0,6.7,1.0,1011.2,12.1
2023-03-15 00:00:00+00:00,10.0,4.9,1.0,1004.9,10.9
2023-03-16 00:00:00+00:00,10.0,4.9,1.0,1024.1,5.4
2023-03-17 00:00:00+00:00,14.6,6.3,0.0,1018.1,8.1
2023-03-18 00:00:00+00:00,14.6,6.7,0.0,1018.8,2.5
2023-03-19 00:00:00+00:00,16.4,8.1,0.0,1013.2,3.1
2023-03-20 00:00:00+00:00,10.2,8.8,1.0,1004.9,5.3
2023-03-21 00:00:00+00:00,8.1,7.1,1.0,1010.7,16.9
2023-03-22 00:00:00+00:00,16.1,5.8,1.0,1002.8,15.0
2023-03-23 00:00:00+00:00,12.4,8.1,1.0,1011.5,7.0
2023-03-24 00:00:00+00:00,7.1,5.5,1.0,1020.0,16.4
2023-03-25 00:00:00+00:00,7.0,4.7,2.0,1027.0,16.3
2023-03-26 00:00:00+00:00,6.5,5.3,2.0,1025.9,12.7
2023-03-27 00:00:00+00:00,7.6,5.6,1.0,1027.6,6.0
2023-03-28 00:00:00+00:00,8.5,5.8,1.0,1016.2,4.8
2023-03-29 00:00:00+00:00,7.6,6.7,1.0,1007.2,5.4
2023-03-30 00:00:00+00:00,12.7,5.9,0.0,1009.2,4.2
2023-03-31 00:00:00+00:00,11.1,6.0,0.0,1013.2,16.8
2023-04-01 00:00:00+00:00,7.5,6.9,1.0,1016.7,22.5
2023-04-02 00:00:00+00:00,8.9,5.3,1.0,1018.4,16.4
2023-04-03 00:00:00+00:00,5.1,5.5,1.0,1015.3,9.9
2023-04-04 00:00:00+00:00,8.2,5.3,3.0,1019.9,12.9
2023-04-05 00:00:00+00:00,7.5,5.8,1.0,1022.7,2.7
2023-04-06 00:00:00+00:00,9.0,7.1,1.0,1020.5,9.9
2023-04-07 00:00:00+00:00,11.1,9.7,1.0,1008.9,10.3
2023-04-08 00:00:00+00:00,12.8,6.6,1.0,1012.9,15.5
2023-04-09 00:00:00+00:00,12.1,7.7,1.0,1017.6,6.1
2023-04-10 00:00:00+00:00,12.1,10.3,1.0,1020.0,17.2
2023-04-11 00:00:00+00:00,8.6,8.4,1.0,1015.5,6.4
2023-04-12 00:00:00+00:00,9.9,4.8,1.0,1019.9,13.7
2023-04-13 00:00:00+00:00,8.6,5.5,1.0,1020.6,9.0
2023-04-14 00:00:00+00:00,11.2,5.1,1.0,1015.0,4.4
2023-04-15 00:00:00+00:00,13.6,5.6,1.0,1016.8,6.6
2023-04-16 00:00:00+00:00,14.4,6.1,1.0,1019.1,10.4
2023-04-17 00:00:00+00:00,8.7,6.9,1.0,1018.3,15.0
2023-04-18 00:00:00+00:00,6.6,6.3,1.0,1007.4,21.4
2023-04-19 00:00:00+00:00,7.2,6.6,1.0,1015.4,15.8
2023-04-20 00:00:00+00:00,9.4,5.6,1.0,1024.5,13.1
2023-04-21 00:00:00+00:00,7.3,7.6,1.0,1026.0,21.5
2023-04-22 00:00:00+00:00,11.9,7.4,1.0,1029.6,8.2
2023-04-23 00:00:00+00:00,18.1,9.9,1.0,1016.8,2.5
2023-04-24 00:00:00+00:00,12.1,6.1,1.0,1015.2,17.4
2023-04-25 00:00:00+00:00,13.0,7.0,1.0,1022.5,8.5
2023-04-26 00:00:00+00:00,16.8,7.9,0.0,1021.1,12.0
2023-04-27 00:00:00+00:00,22.2,10.3,0.0,1018.9,5.7
2023-04-28 00:00:00+00:00,23.0,11.3,0.0,1017.3,13.0
2023-04-29 00:00:00+00:00,27.4,13.2,0.0,1011.0,2.8
2023-04-30 00:00:00+00:00,23.2,10.0,0.0,1013.4,11.8
2023-05-01 00:00:00+00:00,15.7,6.7,0.0,1013.6,12.7
2023-05-02 00:00:00+00:00,15.0,6.4,0.0,1008.9,10.5
2023-05-03 00:00:00+00:00,17.5,9.8,1.0,1008.7,13.7
2023-05-04 00:00:00+00:00,20.2,9.7,0.0,1007.3,13.1
2023-05-05 00:00:00+00:00,14.0,8.8,6.0,1009.8,11.2
2023-05-06 00:00:00+00:00,13.5,7.9,1.0,1013.8,9.6
2023-05-07 00:00:00+00:00,14.9,7.5,1.0,1015.4,16.5
2023-05-08 00:00:00+00:00,16.3,6.4,0.0,1016.2,7.4
2023-05-09 00:00:00+00:00,12.9,9.1,1.0,1016.5,11.3
2023-05-10 00:00:00+00:00,16.8,7.6,1.0,1017.3,11.5
2023-05-11 00:00:00+00:00,20.1,8.8,1.0,1015.9,9.4
2023-05-12 00:00:00+00:00,22.2,10.2,1.0,1018.0,2.9
2023-05-13 00:00:00+00:00,26.6,11.4,0.0,1019.2,9.8
2023-05-14 00:00:00+00:00,30.4,9.2,0.0,1015.7,16.5
2023-05-15 00:00:00+00:00,30.2,10.4,0.0,1010.4,11.0
2023-05-16 00:00:00+00:00,26.7,10.8,0.0,1015.9,13.0
2023-05-17 00:00:00+00:00,27.8,10.7,0.0,1016.2,5.7
2023-05-18 00:00:00+00:00,30.7,10.9,0.0,1009.9,6.4
2023-05-19 00:00:00+00:00,25.5,11.6,0.0,1014.7,10.1
2023-05-20 00:00:00+00:00,27.5,12.5,0.0,1015.9,9.9
2023-05-21 00:00:00+00:00,23.9,10.6,0.0,1018.1,17.1
2023-05-22 00:00:00+00:00,19.9,7.7,0.0,1022.2,16.7
2023-05-23 00:00:00+00:00,16.7,6.9,0.0,1023.0,13.6
2023-05-24 00:00:00+00:00,19.1,5.7,0.0,1017.4,7.9
2023-05-25 00:00:00+00:00,22.6,7.9,0.0,1013.9,15.1
2023-05-26 00:00:00+00:00,26.4,7.4,0.0,1009.1,15.0
2023-05-27 00:00:00+00:00,26.8,8.9,0.0,1010.9,14.8
2023-05-28 00:00:00+00:00,21.7,9.0,1.0,1014.5,17.6
2023-05-29 00:00:00+00:00,23.1,7.5,0.0,1014.1,11.4
2023-05-30 00:00:00+00:00,25.5,8.4,0.0,1011.2,10.8
2023-05-31 00:00:00+00:00,20.2,6.7,0.0,1014.7,8.3
2023-06-01 00:00:00+00:00,17.8,6.1,0.0,1017.6,15.7
2023-06-02 00:00:00+00:00,21.8,6.0,0.0,1015.4,9.7
2023-06-03 00:00:00+00:00,24.3,6.9,0.0,1017.3,8.9
2023-06-04 00:00:00+00:00,25.0,7.2,0.0,1016.9,15.5
2023-06-05 00:00:00+00:00,24.8,5.4,0.0,1016.9,23.9
2023-06-06 00:00:00+00:00,27.9,4.4,0.0,1012.7,22.8
2023-06-07 00:00:00+00:00,32.7,7.8,0.0,1005.3,9.3
2023-06-08 00:00:00+00:00,27.8,9.7,1.0,1009.6,5.8
2023-06-09 00:00:00+00:00,21.8,10.0,0.0,1014.1,6.3
2023-06-10 00:00:00+00:00,16.7,10.6,1.0,1017.1,6.8
2023-06-11 00:00:00+00:00,23.9,8.6,1.0,1014.6,19.6
2023-06-12 00:00:00+00:00,28.2,9.3,0.0,1011.0,17.0
2023-06-13 00:00:00+00:00,30.4,10.7,0.0,1011.8,14.3
2023-06-14 00:00:00+00:00,20.5,9.3,1.0,1017.6,21.0
2023-06-15 00:00:00+00:00,19.0,6.4,0.0,1019.3,20.0
2023-06-16 00:00:00+00:00,23.9,7.7,0.0,1019.6,10.7
2023-06-17 00:00:00+00:00,26.0,10.6,0.0,1018.3,15.2
2023-06-18 00:00:00+00:00,21.0,7.3,0.0,1014.4,14.6
2023-06-19 00:00:00+00:00,16.0,6.2,1.0,1012.9,13.1
2023-06-20 00:00:00+00:00,15.0,7.5,1.0,1016.5,4.9
2023-06-21 00:00:00+00:00,19.6,7.3,1.0,1021.8,7.7
2023-06-22 00:00:00+00:00,24.8,6.9,0.0,1018.0,14.3
2023-06-23 00:00:00+00:00,29.9,5.3,0.0,1009.2,11.9
2023-06-24 00:00:00+00:00,23.8,9.3,0.0,1014.9,19.3
2023-06-25 00:00:00+00:00,27.7,5.4,0.0,1015.8,9.5
2023-06-26 00:00:00+00:00,27.8,7.9,0.0,1015.6,14.1
2023-06-27 00:00:00+00:00,25.4,8.4,0.0,1014.1,16.9
2023-06-28 00:00:00+00:00,25.8,8.4,0.0,1012.4,13.8
2023-06-29 00:00:00+00:00,29.1,9.0,0.0,1013.8,11.8
2023-06-30 00:00:00+00:00,30.3,8.2,0.0,1015.4,14.8
2023-07-01 00:00:00+00:00,30.9,9.5,0.0,1015.3,11.6
2023-07-02 00:00:00+00:00,29.9,6.4,0.0,1018.8,13.5
2023-07-03 00:00:00+00:00,30.7,5.6,0.0,1014.6,16.9
2023-07-04 00:00:00+00:00,32.2,3.8,0.0,1013.3,14.8
2023-07-05 00:00:00+00:00,35.2,5.0,0.0,1012.0,14.9
2023-07-06 00:00:00+00:00,35.4,7.1,0.0,1009.4,14.0
2023-07-07 00:00:00+00:00,29.5,8.8,0.0,1010.4,15.6
2023-07-08 00:00:00+00:00,26.6,8.9,0.0,1010.9,6.5
2023-07-09 00:00:00+00:00,26.9,8.2,0.0,1011.3,4.4
2023-07-10 00:00:00+00:00,27.3,9.3,0.0,1011.3,14.1
2023-07-11 00:00:00+00:00,24.1,9.0,0.0,1017.4,9.6
2023-07-12 00:00:00+00:00,28.0,9.1,0.0,1015.7,10.0
2023-07-13 00:00:00+00:00,28.3,10.2,0.0,1015.3,14.3
2023-07-14 00:00:00+00:00,30.8,10.0,0.0,1016.7,8.1
2023-07-15 00:00:00+00:00,33.7,7.6,0.0,1016.1,12.0
2023-07-16 00:00:00+00:00,33.9,9.5,0.0,1013.8,18.4
2023-07-17 00:00:00+00:00,29.6,10.2,0.0,1014.0,20.9
2023-07-18 00:00:00+00:00,26.3,8.5,0.0,1018.5,11.9
2023-07-19 00:00:00+00:00,31.5,6.0,0.0,1015.0,18.3
2023-07-20 00:00:00+00:00,32.4,9.6,0.0,1014.6,14.9
2023-07-21 00:00:00+00:00,30.1,11.1,0.0,1017.4,5.5
2023-07-22 00:00:00+00:00,31.3,9.1,0.0,1016.1,6.9
2023-07-23 00:00:00+00:00,30.5,10.5,0.0,1014.6,14.9
2023-07-24 00:00:00+00:00,29.3,8.3,0.0,1012.3,18.0
2023-07-25 00:00:00+00:00,24.6,11.7,1.0,1018.2,17.2
2023-07-26 00:00:00+00:00,26.4,7.9,1.0,1020.1,6.9
2023-07-27 00:00:00+00:00,29.1,5.6,0.0,1015.6,9.6
2023-07-28 00:00:00+00:00,27.3,7.8,0.0,1016.1,12.4
2023-07-29 00:00:00+00:00,28.4,8.1,0.0,1015.2,10.3
2023-07-30 00:00:00+00:00,27.0,8.4,0.0,1017.5,7.2
2023-07-31 00:00:00+00:00,27.7,8.0,0.0,1018.0,10.0
2023-08-01 00:00:00+00:00,29.0,6.8,0.0,1016.7,9.1
2023-08-02 00:00:00+00:00,31.0,6.5,0.0,1014.8,11.0
2023-08-03 00:00:00+00:00,30.4,6.9,0.0,1015.3,14.6
2023-08-04 00:00:00+00:00,30.7,9.2,0.0,1016.0,10.0
2023-08-05 00:00:00+00:00,31.8,8.6,1.0,1017.0,11.9
2023-08-06 00:00:00+00:00,27.4,12.4,1.0,1018.5,17.7
2023-08-07 00:00:00+00:00,30.0,10.2,0.0,1019.8,11.1
2023-08-08 00:00:00+00:00,28.7,10.2,1.0,1017.0,10.7
2023-08-09 00:00:00+00:00,30.5,7.4,0.0,1011.9,7.6
2023-08-10 00:00:00+00:00,26.5,12.0,1.0,1012.5,14.2
2023-08-11 00:00:00+00:00,27.4,8.4,0.0,1013.7,8.9
2023-08-12 00:00:00+00:00,29.8,9.1,0.0,1015.3,10.0
2023-08-13 00:00:00+00:00,32.5,8.8,0.0,1016.9,16.7
2023-08-14 00:00:00+00:00,38.1,7.8,0.0,1012.5,18.1
2023-08-15 00:00:00+00:00,41.2,8.6,0.0,1008.8,9.5
2023-08-16 00:00:00+00:00,39.1,10.3,0.0,1012.2,4.5
2023-08-17 00:00:00+00:00,39.0,10.4,0.0,1010.7,7.1
2023-08-18 00:00:00+00:00,33.0,11.0,1.0,1007.2,12.5
2023-08-19 00:00:00+00:00,28.5,7.4,1.0,1012.2,10.0
2023-08-20 00:00:00+00:00,32.1,6.2,0.0,1007.8,11.2
2023-08-21 00:00:00+00:00,33.5,5.4,0.0,1006.6,9.7
2023-08-22 00:00:00+00:00,26.8,7.5,0.0,1010.2,13.4
2023-08-23 00:00:00+00:00,23.9,7.9,0.0,1016.1,10.6
2023-08-24 00:00:00+00:00,26.9,7.0,0.0,1016.5,15.4
2023-08-25 00:00:00+00:00,33.5,6.6,0.0,1009.4,9.9
2023-08-26 00:00:00+00:00,33.0,8.9,1.0,1012.3,8.0
2023-08-27 00:00:00+00:00,32.2,10.6,0.0,1012.5,8.9
2023-08-28 00:00:00+00:00,29.4,12.0,0.0,1015.8,7.6
2023-08-29 00:00:00+00:00,25.6,11.5,0.0,1017.3,3.6
2023-08-30 00:00:00+00:00,23.4,10.2,1.0,1020.1,12.4
2023-08-31 00:00:00+00:00,25.8,8.7,0.0,1017.3,4.2
2023-09-01 00:00:00+00:00,18.8,12.5,1.0,1009.6,8.7
2023-09-02 00:00:00+00:00,26.4,9.9,1.0,1007.7,16.2
2023-09-03 00:00:00+00:00,26.9,11.1,1.0,1012.1,4.9
2023-09-04 00:00:00+00:00,21.8,11.6,1.0,1015.6,16.8
2023-09-05 00:00:00+00:00,20.9,8.2,1.0,1017.1,7.6
2023-09-06 00:00:00+00:00,22.6,7.9,0.0,1014.5,7.9
2023-09-07 00:00:00+00:00,22.7,10.6,0.0,1014.7,15.1
2023-09-08 00:00:00+00:00,22.7,8.7,0.0,1015.6,12.5
2023-09-09 00:00:00+00:00,25.8,8.8,0.0,1017.6,7.9
2023-09-10 00:00:00+00:00,29.1,9.0,0.0,1016.2,4.6
2023-09-11 00:00:00+00:00,27.8,7.3,0.0,1017.1,7.2
2023-09-12 00:00:00+00:00,23.7,11.5,0.0,1017.0,8.5
2023-09-13 00:00:00+00:00,25.6,10.0,0.0,1016.4,10.5
2023-09-14 00:00:00+00:00,26.5,9.4,0.0,1017.6,13.4
2023-09-15 00:00:00+00:00,30.4,8.5,0.0,1013.0,10.1
2023-09-16 00:00:00+00:00,31.9,7.2,0.0,1011.9,4.5
2023-09-17 00:00:00+00:00,26.1,10.0,0.0,1013.7,15.0
2023-09-18 00:00:00+00:00,24.8,7.0,0.0,1014.8,7.9
2023-09-19 00:00:00+00:00,23.3,7.1,1.0,1017.2,8.5
2023-09-20 00:00:00+00:00,22.0,6.6,0.0,1017.4,4.4
2023-09-21 00:00:00+00:00,20.4,6.2,1.0,1016.8,13.4
2023-09-22 00:00:00+00:00,23.4,5.7,0.0,1014.5,10.3
2023-09-23 00:00:00+00:00,24.3,5.7,0.0,1012.9,7.1
2023-09-24 00:00:00+00:00,16.2,11.3,1.0,1016.0,8.3
2023-09-25 00:00:00+00:00,16.0,13.5,1.0,1009.0,5.6
2023-09-26 00:00:00+00:00,16.6,10.9,1.0,1010.5,22.4
2023-09-27 00:00:00+00:00,18.6,9.1,1.0,1016.6,20.5
2023-09-28 00:00:00+00:00,16.6,9.7,1.0,1020.2,15.3
2023-09-29 00:00:00+00:00,16.8,9.1,1.0,1016.7,5.9
2023-09-30 00:00:00+00:00,15.8,9.7,1.0,1010.3,9.9
2023-10-01 00:00:00+00:00,18.9,6.7,1.0,1015.4,16.0
2023-10-02 00:00:00+00:00,19.3,8.3,0.0,1017.9,8.9
2023-10-03 00:00:00+00:00,13.2,11.0,1.0,1017.1,18.9
2023-10-04 00:00:00+00:00,18.7,10.5,1.0,1023.6,10.1
2023-10-05 00:00:00+00:00,19.3,11.1,0.0,1024.7,15.7
2023-10-06 00:00:00+00:00,24.5,12.8,0.0,1019.8,14.1
2023-10-07 00:00:00+00:00,26.8,13.0,0.0,1014.1,12.1
2023-10-08 00:00:00+00:00,25.8,12.5,0.0,1011.7,2.1
2023-10-09 00:00:00+00:00,24.6,11.4,0.0,1007.0,5.9
2023-10-10 00:00:00+00:00,16.7,11.2,1.0,1006.8,11.8
2023-10-11 00:00:00+00:00,14.4,10.4,1.0,999.9,20.4
2023-10-12 00:00:00+00:00,15.1,10.5,1.0,1010.4,11.7
2023-10-13 00:00:00+00:00,18.9,10.2,0.0,1012.1,11.1
2023-10-14 00:00:00+00:00,14.4,11.5,1.0,1010.6,10.9
2023-10-15 00:00:00+00:00,15.2,11.7,1.0,1017.8,9.1
2023-10-16 00:00:00+00:00,18.3,12.2,1.0,1015.8,5.0
2023-10-17 00:00:00+00:00,17.0,12.6,1.0,1016.5,16.5
2023-10-18 00:00:00+00:00,17.5,11.2,1.0,1020.4,7.2
2023-10-19 00:00:00+00:00,18.8,11.4,0.0,1016.5,4.3
2023-10-20 00:00:00+00:00,18.9,12.4,0.0,1017.1,6.0
2023-10-21 00:00:00+00:00,19.4,12.7,0.0,1012.6,7.6
2023-10-22 00:00:00+00:00,17.1,10.0,0.0,1010.8,6.8
2023-10-23 00:00:00+00:00,16.3,11.3,1.0,1011.5,5.3
2023-10-24 00:00:00+00:00,13.4,6.7,0.0,1018.8,12.7
2023-10-25 00:00:00+00:00,9.8,9.0,1.0,1009.9,17.9
2023-10-26 00:00:00+00:00,8.1,7.4,1.0,1014.2,10.2
2023-10-27 00:00:00+00:00,10.9,6.6,0.0,1023.1,0.8
2023-10-28 00:00:00+00:00,10.6,5.4,0.0,1026.3,15.2
2023-10-29 00:00:00+00:00,10.4,4.7,0.0,1029.4,13.6
2023-10-30 00:00:00+00:00,11.6,6.0,0.0,1026.3,9.8
2023-10-31 00:00:00+00:00,11.8,6.9,0.0,1023.0,6.1
2023-11-01 00:00:00+00:00,12.0,8.2,0.0,1020.7,2.7
2023-11-02 00:00:00+00:00,9.9,9.2,1.0,1017.6,4.5
2023-11-03 00:00:00+00:00,16.6,10.9,1.0,1018.6,13.0
2023-11-04 00:00:00+00:00,14.9,11.7,1.0,1015.6,2.5
2023-11-05 00:00:00+00:00,15.6,12.0,1.0,1010.9,11.7
2023-11-06 00:00:00+00:00,12.3,10.0,1.0,1008.1,18.3
2023-11-07 00:00:00+00:00,11.4,9.2,6.0,1006.4,23.5
2023-11-08 00:00:00+00:00,12.3,7.2,1.0,1024.9,5.8
2023-11-09 00:00:00+00:00,10.4,7.0,0.0,1028.7,6.7
2023-11-10 00:00:00+00:00,10.0,6.3,1.0,1017.3,16.8
2023-11-11 00:00:00+00:00,11.2,7.9,1.0,1021.2,10.5
2023-11-12 00:00:00+00:00,11.9,8.7,1.0,1020.8,15.8
2023-11-13 00:00:00+00:00,14.8,7.7,1.0,1007.7,21.0
2023-11-14 00:00:00+00:00,11.3,7.8,1.0,1017.5,12.5
2023-11-15 00:00:00+00:00,10.7,7.7,0.0,1014.8,1.9
2023-11-16 00:00:00+00:00,11.8,9.6,1.0,1012.7,8.4
2023-11-17 00:00:00+00:00,9.4,7.5,0.0,1018.6,2.0
2023-11-18 00:00:00+00:00,10.4,7.9,0.0,1014.0,5.6
2023-11-19 00:00:00+00:00,9.4,8.0,1.0,1003.4,5.9
2023-11-20 00:00:00+00:00,9.5,6.6,1.0,1032.0,2.5
2023-11-21 00:00:00+00:00,8.0,6.7,1.0,1027.8,6.6
2023-11-22 00:00:00+00:00,11.8,7.8,0.0,1025.2,10.5
2023-11-23 00:00:00+00:00,10.1,8.2,1.0,1026.7,10.6
2023-11-24 00:00:00+00:00,8.9,6.3,0.0,1025.6,12.6
2023-11-25 00:00:00+00:00,7.1,5.8,0.0,1026.3,8.9
2023-11-26 00:00:00+00:00,6.1,5.4,0.0,1024.7,8.6
2023-11-27 00:00:00+00:00,4.3,5.0,0.0,1022.4,7.8
2023-11-28 00:00:00+00:00,3.7,5.2,0.0,1022.3,7.0
2023-11-29 00:00:00+00:00,2.5,4.9,0.0,1021.8,5.7
2023-11-30 00:00:00+00:00,5.4,5.3,0.0,1018.5,2.0
2023-12-01 00:00:00+00:00,5.3,6.9,1.0,1011.6,5.7
2023-12-02 00:00:00+00:00,8.7,7.4,1.0,1013.9,12.0
2023-12-03 00:00:00+00:00,9.9,7.8,1.0,1013.6,12.2
2023-12-04 00:00:00+00:00,13.0,10.9,1.0,1016.0,19.8
2023-12-05 00:00:00+00:00,16.2,10.8,1.0,1017.1,17.6
2023-12-06 00:00:00+00:00,14.0,11.8,1.0,1015.1,13.0
2023-12-07 00:00:00+00:00,8.8,8.0,1.0,1008.2,6.1
2023-12-08 00:00:00+00:00,6.9,7.1,1.0,1018.8,8.3
2023-12-09 00:00:00+00:00,6.7,6.6,1.0,1030.2,5.0
2023-12-10 00:00:00+00:00,5.7,6.2,1.0,1023.9,23.6
2023-12-11 00:00:00+00:00,10.5,9.3,1.0,1021.0,16.5
2023-12-12 00:00:00+00:00,10.3,8.7,0.0,1021.0,7.5
2023-12-13 00:00:00+00:00,9.0,6.8,0.0,1020.0,8.4
2023-12-14 00:00:00+00:00,7.7,6.6,0.0,1018.1,4.1
2023-12-15 00:00:00+00:00,7.1,7.6,1.0,1022.3,5.7
2023-12-16 00:00:00+00:00,6.8,7.0,0.0,1023.2,5.6
2023-12-17 00:00:00+00:00,4.8,6.2,0.0,1021.8,5.4
2023-12-18 00:00:00+00:00,5.4,6.0,0.0,1017.2,2.5
2023-12-19 00:00:00+00:00,6.1,6.7,1.0,1004.4,3.3
2023-12-20 00:00:00+00:00,11.7,9.8,1.0,1004.3,6.2
2023-12-21 00:00:00+00:00,8.4,8.0,0.0,1014.0,2.8
2023-12-22 00:00:00+00:00,7.5,7.7,0.0,1016.8,2.2
2023-12-23 00:00:00+00:00,6.5,7.0,1.0,1022.5,5.5
2023-12-24 00:00:00+00:00,5.0,6.1,1.0,1023.8,12.9
2023-12-25 00:00:00+00:00,7.3,5.5,1.0,1022.1,8.9
2023-12-26 00:00:00+00:00,7.8,8.0,1.0,1016.9,3.9
2023-12-27 00:00:00+00:00,9.2,8.3,1.0,1014.7,7.6
2023-12-28 00:00:00+00:00,9.8,8.5,1.0,1010.2,6.6
2023-12-29 00:00:00+00:00,8.5,8.4,1.0,1017.7,8.4
2023-12-30 00:00:00+00:00,9.0,8.3,1.0,1008.9,6.2
2023-12-31 00:00:00+00:00,10.2,8.6,1.0,1017.6,7.3
2024-01-01 00:00:00+00:00,7.3,7.2,0.0,1021.8,6.5
2024-01-02 00:00:00+00:00,6.4,6.7,0.0,1022.6,4.1
2024-01-03 00:00:00+00:00,5.9,7.1,1.0,1011.3,2.8
2024-01-04 00:00:00+00:00,8.4,7.7,1.0,1020.2,12.8
2024-01-05 00:00:00+00:00,9.6,9.0,1.0,1023.0,6.4
2024-01-06 00:00:00+00:00,8.0,6.6,1.0,1025.7,15.8
2024-01-07 00:00:00+00:00,5.9,6.3,1.0,1014.2,11.1
2024-01-08 00:00:00+00:00,6.7,6.6,1.0,1020.3,4.5
2024-01-09 00:00:00+00:00,8.9,7.4,1.0,1017.4,24.4
2024-01-10 00:00:00+00:00,6.1,5.6,1.0,1015.7,17.4
2024-01-11 00:00:00+00:00,5.5,5.6,1.0,1010.5,7.0
2024-01-12 00:00:00+00:00,5.3,6.2,1.0,1015.8,14.6
2024-01-13 00:00:00+00:00,2.2,5.1,1.0,1020.5,12.1
2024-01-14 00:00:00+00:00,-8.0,2.4,5.0,1005.2,12.8
2024-01-15 00:00:00+00:00,-4.4,2.7,4.0,1024.7,7.9
2024-01-16 00:00:00+00:00,-4.5,1.9,0.0,1026.1,12.4
2024-01-17 00:00:00+00:00,-3.5,3.3,1.0,1012.2,6.5
2024-01-18 00:00:00+00:00,3.8,6.3,1.0,1008.3,9.7
2024-01-19 00:00:00+00:00,1.6,5.4,1.0,1016.5,15.7
2024-01-20 00:00:00+00:00,2.2,4.0,1.0,1009.7,13.6
2024-01-21 00:00:00+00:00,2.3,5.5,1.0,998.3,11.8
2024-01-22 00:00:00+00:00,10.1,8.7,1.0,999.3,16.0
2024-01-23 00:00:00+00:00,11.3,9.5,1.0,1005.3,14.1
2024-01-24 00:00:00+00:00,11.6,7.2,1.0,1014.9,6.4
2024-01-25 00:00:00+00:00,11.4,8.5,1.0,1010.9,15.7
2024-01-26 00:00:00+00:00,11.1,7.7,1.0,1021.5,13.3
2024-01-27 00:00:00+00:00,9.0,8.7,1.0,1018.3,4.1
2024-01-28 00:00:00+00:00,14.7,11.8,1.0,1019.7,18.4
2024-01-29 00:00:00+00:00,17.4,13.2,1.0,1019.0,4.0
2024-01-30 00:00:00+00:00,14.2,10.3,0.0,1013.5,8.4
2024-01-31 00:00:00+00:00,12.1,9.6,1.0,1007.1,9.1
